artist,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Anne-Lie RydÃÂ©,Wyatt,M,0,Scott,176.90077,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1540870000000.0,8,SÃÂ¥n't ÃÂr Livet (You Can Have Her) (2002 Digital Remaster),200,1541560000000.0,9
The Smiths,Wyatt,M,1,Scott,242.9122,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1540870000000.0,8,There Is A Light That Never Goes Out,200,1541560000000.0,9
Metallica,Wyatt,M,2,Scott,515.2126099999999,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1540870000000.0,8,Master Of Puppets,200,1541560000000.0,9
Flight Of The Conchords,Kynnedi,F,0,Sanchez,148.55791000000002,free,"Cedar Rapids, IA",PUT,NextSong,1541080000000.0,192,Too Many Dicks (On The Dance Floor),200,1541560000000.0,89
In Flames,Kynnedi,F,1,Sanchez,255.76443999999998,free,"Cedar Rapids, IA",PUT,NextSong,1541080000000.0,192,Come Clarity,200,1541560000000.0,89
Juan Carlos Baglietto,Wyatt,M,3,Scott,221.80526,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1540870000000.0,8,Cuando,200,1541560000000.0,9
Juan Carlos Baglietto,Wyatt,M,4,Scott,285.64853,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1540870000000.0,8,Era En Abril,200,1541560000000.0,9
Saliva,Ava,F,0,Robinson,252.44689,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,313,Click Click Boom,200,1541570000000.0,50
Soul II Soul,Jayden,M,0,Fox,239.67302,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,298,How Long,200,1541570000000.0,101
Los Rodriguez,Ava,F,1,Robinson,205.21751,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,313,Enganchate Conmigo,200,1541570000000.0,50
Twista feat. Kayne West & Jamie Foxx,Ava,F,2,Robinson,212.55791000000002,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,313,Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version),200,1541570000000.0,50
Slim Cessna's Auto Club,Ava,F,3,Robinson,333.37424,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,313,Unto The Day,200,1541570000000.0,50
Philippe Rochard,Theodore,M,0,Harris,360.51546,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,162,Crumpshit,200,1541570000000.0,14
Mike And The Mechanics,Theodore,M,1,Harris,275.12118,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,162,A Beggar On A Beach Of Gold,200,1541570000000.0,14
No Doubt,Theodore,M,2,Harris,213.31546,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,162,Hey You,200,1541570000000.0,14
The White Stripes,Sylvie,F,3,Cruz,231.81016,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540270000000.0,286,Seven Nation Army (Album Version),200,1541570000000.0,10
Oscar Peterson,Theodore,M,3,Harris,516.70159,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,162,Nighttime,200,1541570000000.0,14
Jem,Adler,M,0,Barrera,242.18077000000002,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540840000000.0,301,Amazing Life,200,1541580000000.0,100
Jagged Edge featuring Run of Run DMC,Adler,M,1,Barrera,248.37179,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540840000000.0,301,Let's Get Married,200,1541580000000.0,100
Arctic Monkeys,Tegan,F,1,Levine,152.60689,free,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,329,Baby I'm Yours,200,1541580000000.0,80
Pixies,Ava,F,1,Robinson,89.36444,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,338,Build High,200,1541580000000.0,50
The Roots / Jack Davey,Ava,F,2,Robinson,155.95057,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,338,Atonement,200,1541580000000.0,50
Mike And The Mechanics,Ava,F,3,Robinson,275.12118,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,338,A Beggar On A Beach Of Gold,200,1541580000000.0,50
Faithless,Ava,F,4,Robinson,495.3073,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,338,Music Matters (Mark Knight Dub),200,1541580000000.0,50
Kings Of Leon,Aiden,M,0,Hess,227.13423999999998,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1540830000000.0,204,Be Somebody,200,1541590000000.0,86
Vader,Sylvie,F,1,Cruz,128.91383000000002,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540270000000.0,339,Carnal,200,1541590000000.0,10
Wu-Tang Clan,Sylvie,F,2,Cruz,122.46158999999999,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540270000000.0,339,Impossible,200,1541590000000.0,10
Matt Nathanson,Kevin,M,1,Arellano,187.03628,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1540010000000.0,319,Bare,200,1541590000000.0,66
Lily Allen,Kevin,M,2,Arellano,194.76853,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1540010000000.0,319,Smile,200,1541590000000.0,66
Harmonia,Aleena,F,0,Kirby,655.77751,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,285,Sehr kosmisch,200,1541600000000.0,44
Avril Lavigne,Lily,F,1,Koch,239.90812000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Keep Holding On,200,1541600000000.0,15
White Lion,Lily,F,2,Koch,378.93179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,When The Children Cry,200,1541600000000.0,15
Lifehouse,Lily,F,3,Koch,195.47383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,You And Me (Wedding Version),200,1541600000000.0,15
Entombed,Aleena,F,1,Kirby,237.73995,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,285,Stranger Aeons,200,1541600000000.0,44
Miley Cyrus,Lily,F,4,Koch,236.85179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,The Climb,200,1541600000000.0,15
Ray Barretto,Aleena,F,2,Kirby,251.79382999999999,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,285,Indestructible,200,1541600000000.0,44
Syd Barrett,Lily,F,5,Koch,332.32934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Lanky (Part One),200,1541600000000.0,15
Thievery Corporation,Aleena,F,3,Kirby,225.85424,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,285,Racing East,200,1541600000000.0,44
Jack Johnson,Aleena,F,5,Kirby,210.85995,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,285,Angel,200,1541600000000.0,44
Todd Barry,Lily,F,6,Koch,126.82404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Sugar Ray (LP Version),200,1541600000000.0,15
Eddie Vedder,Lily,F,7,Koch,164.17914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Guaranteed,200,1541600000000.0,15
Arcade Fire,Aleena,F,6,Kirby,343.69261,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,285,No Cars Go,200,1541600000000.0,44
Cartola,Lily,F,8,Koch,188.65587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Verde Que Te Quero Rosa,200,1541600000000.0,15
India.Arie,Lily,F,9,Koch,212.13995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Good Man,200,1541600000000.0,15
Avril Lavigne,Aleena,F,7,Kirby,212.40117999999998,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,285,Tomorrow,200,1541600000000.0,44
Dwight Yoakam,Morris,M,2,Gilmore,239.3073,free,"Raleigh, NC",PUT,NextSong,1540970000000.0,177,You're The One,200,1541600000000.0,23
BeyoncÃÂ©,Lily,F,10,Koch,261.74649,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Halo,200,1541600000000.0,15
Franz Ferdinand,Lily,F,11,Koch,247.24853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Take Me Out,200,1541600000000.0,15
Leggo Beast,Lily,F,12,Koch,321.93261,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Itchy Feet,200,1541600000000.0,15
Daft Punk,Lily,F,13,Koch,369.34485,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Aerodynamic (Daft Punk Remix),200,1541600000000.0,15
Interpol,Lily,F,14,Koch,247.66648999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Narc,200,1541600000000.0,15
Sl2,Lily,F,15,Koch,329.89995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,On A Ragga Tip,200,1541600000000.0,15
Newsboys,Jacqueline,F,0,Lynch,381.67465,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,295,It Is You - Live,200,1541600000000.0,29
Montgomery Gentry,Lily,F,16,Koch,202.50077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,While You're Still Young,200,1541600000000.0,15
10cc,Lily,F,17,Koch,300.40771,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Hotel,200,1541600000000.0,15
Booka Shade,Jacqueline,F,1,Lynch,369.97179,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,295,shimmer,200,1541600000000.0,29
Metallica,Shakira,F,1,Hunt,515.2126099999999,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540640000000.0,277,Master Of Puppets,200,1541600000000.0,84
B.o.B,Lily,F,18,Koch,269.63546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Nothin' On You [feat. Bruno Mars] (Album Version),200,1541600000000.0,15
John Mayer,Jacqueline,F,2,Lynch,267.38892999999996,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,295,Why Georgia,200,1541600000000.0,29
The Specials,Lily,F,19,Koch,218.06975,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Ghost Town,200,1541600000000.0,15
Ol' Dirty Bastard,Lily,F,20,Koch,217.49506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Brooklyn Zoo [Explicit Version],200,1541600000000.0,15
Jack Johnson,Lily,F,21,Koch,236.72117999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Bubble Toes,200,1541600000000.0,15
Radiohead,Lily,F,22,Koch,208.61342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,You,200,1541600000000.0,15
Fall Out Boy,Lily,F,23,Koch,202.37016,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Nobody Puts Baby In The Corner,200,1541600000000.0,15
Lily Allen,Lily,F,24,Koch,201.1424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Not Fair (Clean Radio Edit),200,1541600000000.0,15
Polyphonic Spree,Lily,F,25,Koch,2190.94159,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Section Ten,200,1541600000000.0,15
Los Del Rio,Jizelle,F,1,Benjamin,249.49506,free,"Plymouth, IN",PUT,NextSong,1539910000000.0,323,Macarena,200,1541600000000.0,2
Alliance Ethnik,Lily,F,26,Koch,252.21178999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,ReprÃÂ©sente,200,1541610000000.0,15
Shinedown,Ryan,M,0,Smith,220.39465,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,346,Second Chance (Album Version),200,1541610000000.0,26
Linkin Park,Lily,F,27,Koch,189.28281,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Given Up (Album Version),200,1541610000000.0,15
Poisonblack,Lily,F,28,Koch,234.78812000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Nothing Else ReMayns,200,1541610000000.0,15
The Radio Dept.,Lily,F,29,Koch,241.76281,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Your Father,200,1541610000000.0,15
Gwen Stefani / Andre 3000,Lily,F,30,Koch,274.02404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Long Way To Go,200,1541610000000.0,15
Shinedown,Lily,F,31,Koch,253.59627999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,The Crow & The Butterfly (Album Version),200,1541610000000.0,15
Sunnyland Slim,Lily,F,32,Koch,233.97832000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Slim's Shout,200,1541610000000.0,15
Lou Bega,Lily,F,34,Koch,220.13342000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Mambo No. 5 (A Little Bit Of...),200,1541610000000.0,15
Nevermore,Lily,F,35,Koch,320.57424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Matricide,200,1541610000000.0,15
Radiohead,Lily,F,36,Koch,323.5522,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,There_ There,200,1541610000000.0,15
Band Of Horses,Lily,F,37,Koch,256.522,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Ode to LRC (Album),200,1541610000000.0,15
Evanescence,Lily,F,38,Koch,263.78404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,My Immortal (Album Version),200,1541610000000.0,15
Eminem,Lily,F,39,Koch,250.8273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Mockingbird,200,1541610000000.0,15
Chi-Lites,Lily,F,40,Koch,256.83546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,A Letter To Myself,200,1541610000000.0,15
Hombres G,Lily,F,41,Koch,131.52608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Multiplicados por nueve,200,1541610000000.0,15
Jazzanova / Ben Westbeech,Lily,F,42,Koch,210.83382999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,I Can See,200,1541610000000.0,15
Pleasure P,Lily,F,43,Koch,211.56526000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Let Me (Amended Album Version),200,1541610000000.0,15
MGMT,Lily,F,44,Koch,264.17587000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Time To Pretend,200,1541610000000.0,15
Kaoma,Lily,F,45,Koch,206.57587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Lambada,200,1541610000000.0,15
Buena Vista Social Club,Lily,F,46,Koch,221.90975,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Chan Chan (Live),200,1541610000000.0,15
Bullet For My Valentine,Lily,F,47,Koch,348.39465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Tears Don't Fall,200,1541610000000.0,15
Pygmy Lush,Lily,F,48,Koch,143.28118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Red Room Blues,200,1541610000000.0,15
Flight Of The Conchords,Lily,F,49,Koch,21.681179999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Au Revoir (Album Version),200,1541610000000.0,15
Angels and Airwaves,Lily,F,50,Koch,302.05342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,The Gift,200,1541610000000.0,15
The Blues Brothers,Lily,F,51,Koch,162.32443999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,(I Got Everything I Need) Almost (Live Version),200,1541610000000.0,15
Carlos Santana & Mahavishnu John McLaughlin,Lily,F,53,Koch,466.28525999999994,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,A Love Supreme,200,1541610000000.0,15
Enya,Lily,F,54,Koch,180.16608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,White Is In The Winter Night (Album),200,1541610000000.0,15
BjÃÂ¶rk,Lily,F,55,Koch,185.46893,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Cover Me,200,1541610000000.0,15
Gorillaz,Lily,F,56,Koch,433.52770999999996,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Hong Kong,200,1541610000000.0,15
Nana Caymmi,Lily,F,57,Koch,174.41914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Fim De Caso,200,1541610000000.0,15
The Courteeners,Lily,F,58,Koch,225.48852999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Take Over The World,200,1541610000000.0,15
The Blues Brothers,Lily,F,59,Koch,175.80363,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Messin' With The Kid (Live Version),200,1541610000000.0,15
William Orbit,Lily,F,60,Koch,317.962,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Barber's Adagio For Strings (Ferry Corsten Remix),200,1541610000000.0,15
Coldplay,Lily,F,61,Koch,244.68853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Life In Technicolor ii,200,1541610000000.0,15
Boards of Canada,Lily,F,62,Koch,229.82485,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,84 Pontiac Dream,200,1541610000000.0,15
Tom Waits,Lily,F,63,Koch,223.26812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Sea Of Love,200,1541610000000.0,15
Philippe Rochard,Lily,F,64,Koch,360.51546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Crumpshit,200,1541610000000.0,15
The Dream Academy,Lily,F,65,Koch,259.29098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Life In A Northern Town (LP Version),200,1541610000000.0,15
Pantera,Lily,F,66,Koch,244.50567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Planet Caravan (Remastered LP Version),200,1541610000000.0,15
John Miles,Lily,F,67,Koch,351.9473,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Music,200,1541610000000.0,15
Fastway,Lily,F,68,Koch,259.7873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Don't Stop The Fight,200,1541610000000.0,15
Foo Fighters,Lily,F,69,Koch,249.99138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Everlong,200,1541620000000.0,15
Sascha Funke,Lily,F,70,Koch,298.97098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Quiet Please,200,1541620000000.0,15
Apsci,Lily,F,71,Koch,153.25995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Never Give Up,200,1541620000000.0,15
Electric Light Orchestra,Bronson,M,0,Harris,301.94892999999996,free,"Eugene, OR",PUT,NextSong,1540910000000.0,314,Mr Blue Sky,200,1541620000000.0,33
Cute Is What We Aim For,Lily,F,72,Koch,171.28444,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Miss Sobriety (Album Version),200,1541620000000.0,15
Andy Starr,Lily,F,73,Koch,170.86649,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Rockin' Rollin' Stone,200,1541620000000.0,15
Underworld,Bronson,M,1,Harris,329.53424,free,"Eugene, OR",PUT,NextSong,1540910000000.0,314,Teardrop,200,1541620000000.0,33
The Coral,Lily,F,74,Koch,211.93097999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Liezah,200,1541620000000.0,15
Jadakiss,Lily,F,75,Koch,189.67465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Pain & Torture,200,1541620000000.0,15
Chet Baker,Lily,F,76,Koch,264.4371,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Life,200,1541620000000.0,15
Alex Ubago,Lily,F,77,Koch,249.36444,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Que pides tu?,200,1541620000000.0,15
The Black Keys,Lily,F,78,Koch,1400.2673,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,240 Years Before Your Time,200,1541620000000.0,15
Camila,Theodore,M,0,Smith,252.29016000000001,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540310000000.0,299,Besame,200,1541620000000.0,52
Ill NiÃÂ±o,Lily,F,79,Koch,246.22975,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Numb,200,1541620000000.0,15
Billy Currington,Lily,F,80,Koch,197.66812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Ain't What It Used To Be,200,1541620000000.0,15
The Killers,Lily,F,81,Koch,230.03383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Move Away,200,1541620000000.0,15
Wordsworth,Lily,F,82,Koch,253.1522,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Right Now (Produced by Ayatollah),200,1541620000000.0,15
Shinedown,Lily,F,83,Koch,220.39465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Second Chance (Album Version),200,1541620000000.0,15
Ane Brun,Lily,F,84,Koch,248.37179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Laid In Earth,200,1541620000000.0,15
Chris Kenner,Lily,F,85,Koch,238.49751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,I Like It Like That,200,1541620000000.0,15
Black Stone Cherry,Lily,F,86,Koch,266.65751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,The Key (Album Version),200,1541620000000.0,15
Foolish Things,Lily,F,87,Koch,266.86649,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Who Can Compare,200,1541620000000.0,15
Toto La Momposina,Lily,F,88,Koch,239.90812000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Dame La Mano Juancho,200,1541620000000.0,15
The Runaways,Lily,F,89,Koch,201.16853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,I Love Playin'  With Fire,200,1541620000000.0,15
Gala,Lily,F,90,Koch,235.44117999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,221,Suddenly,200,1541620000000.0,15
